premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
clothing,tube top,yes,0.8194807767868042,high,clothing,tube tops
food,stretcher,no,0.6946150064468384,high,food,stretchers
accessory,mirror,no,0.44352954626083374,low,accessories,mirrors
animal,spider,yes,0.5884963274002075,low,animals,spiders
weapon,catapult,yes,0.64083331823349,high,weapons,catapults
insect,ladybug,yes,0.666502833366394,high,insects,ladybugs
fruit,lemon,yes,0.6450652480125427,low,fruits,lemons
drink,soda,yes,0.6957129240036011,high,drinks,sodas
kitchen equipment,coil,no,0.6970359086990356,high,kitchen equipment,coils
animal,gumdrop,no,0.48284441232681274,low,animals,gumdrops
breakfast,macaroni,no,0.9263831377029419,high,breakfasts,macaroni
condiment,calf,no,0.4219255745410919,low,condiments,calves
plant,apple tree,yes,0.6545202732086182,high,plants,apple trees
food,french fries,yes,0.5136085748672485,low,food,french fries
vehicle,snowmobile,yes,0.6323992013931274,high,vehicles,snowmobiles
food,bulldozer,no,0.5959500074386597,high,food,bulldozers
animal,ladybug,yes,0.5888264179229736,low,animals,ladybugs
container,stiletto,no,0.4588775634765625,low,containers,stilettoes
food,catapult,no,0.5937234163284302,high,food,catapults
animal,lip gloss,no,0.476984441280365,low,animals,lip glosses
accessory,bolo tie,yes,0.6418443322181702,low,accessories,bolo ties
kitchen equipment,blender,yes,0.5748629570007324,low,kitchen equipment,blenders
women's clothing,rooster,no,0.539182186126709,low,women's clothes,roosters
home decor,outfit,no,0.5920529365539551,high,home decor,outfits
outerwear,glove,yes,0.7098569869995117,high,outerwear,gloves
container,teapot,yes,0.6051925420761108,low,containers,teapots
toy,nut,no,0.44777703285217285,low,toys,nuts
water vehicle,coil,no,0.6641486883163452,low,water vehicles,coils
accessory,trident,no,0.4572477340698242,low,accessories,tridents
toy,jacket,no,0.4453356862068176,low,toys,jackets
toiletry,deodorant,yes,0.7130643129348755,high,toiletries,deodorants
mammal,bomb,no,0.42526406049728394,low,mammals,bombs
condiment,scallop,no,0.7720824480056763,high,condiments,scallops
food,abacus,no,0.6828073263168335,high,food,abacuses
headwear,turban,yes,0.7390806674957275,high,headwear,turbans
footwear,glove,no,0.7712246179580688,high,footwear,gloves
tool,metal detector,yes,0.592776358127594,high,tools,metal detectors
kitchen tool,sheep,no,0.4434266984462738,low,kitchen tools,sheeps
food,oyster,yes,0.5385898351669312,low,food,oysters
musical instrument,prune,no,0.42531126737594604,low,musical instruments,prunes
animal,puffin,yes,0.6106141209602356,low,animals,puffins
accessory,handkerchief,yes,0.6688244342803955,high,accessories,handkerchiefs
vehicle,razor blade,no,0.6366367936134338,high,vehicles,razor blades
animal,swan,yes,0.6026084423065186,low,animals,swans
kitchen tool,eggbeater,yes,0.589594841003418,low,kitchen tools,eggbeaters
dessert,tube top,no,0.7565863728523254,high,desserts,tube tops
food,latch,no,0.7032313346862793,high,food,latches
protective clothing,armor,yes,0.620608925819397,high,protective clothing,armor
container,doghouse,yes,0.6049091815948486,low,containers,doghouses
animal,mandolin,no,0.4572218656539917,low,animals,mandolins
animal,piglet,yes,0.6676112413406372,high,animals,piglets
bird,ostrich,yes,0.6242757439613342,low,birds,ostriches
auto part,roof rack,yes,0.6148613095283508,high,auto parts,roof racks
clothing,bee,no,0.5153520107269287,low,clothing,bees
toiletry,stretcher,no,0.6974602937698364,high,toiletries,stretchers
auto part,bull,no,0.4258185029029846,low,auto parts,bulls
kitchen tool,corkscrew,yes,0.6436840891838074,high,kitchen tools,corkscrews
weapon,bullet,yes,0.624792218208313,high,weapons,bullets
tool,elephant,no,0.3842795491218567,low,tools,elephants
accessory,headdress,yes,0.6671876311302185,high,accessories,headdresses
tool,soldering iron,yes,0.6018272042274475,high,tools,soldering irons
toy,whoopee cushion,yes,0.5682661533355713,low,toys,whoopee cushions
women's clothing,lingerie,yes,0.7268886566162109,low,women's clothes,lingerie
bird,duck,yes,0.7109596133232117,high,birds,ducks
insect,bat,no,0.6821547746658325,high,insects,bats
plant,coil,no,0.6873564124107361,high,plants,coils
fastener,zebra,no,0.5000514984130859,low,fasteners,zebras
toy,duckling,no,0.4550468325614929,low,toys,ducklings
mammal,lamb,yes,0.568524956703186,low,mammals,lambs
food,rocking chair,no,0.48347410559654236,low,food,rocking chairs
container,can,yes,0.6453353762626648,high,containers,cans
protective clothing,coverall,yes,0.7029904127120972,high,protective clothing,coveralls
food,raisin,yes,0.5709296464920044,low,food,raisins
food,tortellini,yes,0.5037051439285278,low,food,tortellini
electronic device,razor blade,no,0.6118373870849609,high,electronic devices,razor blades
animal,police car,no,0.6178588271141052,low,animals,police cars
food,sunflower,no,0.5027364492416382,low,food,sunflowers
fruit,prune,yes,0.5204136371612549,low,fruits,prunes
breakfast,clam,no,0.9163619875907898,high,breakfasts,clams
clothing,mandolin,no,0.5084994435310364,low,clothing,mandolins
fastener,stretcher,no,0.7945070266723633,high,fasteners,stretchers
seafood,shrimp,yes,0.9234611988067627,high,seafood,shrimps
container,water bottle,yes,0.6087735891342163,low,containers,water bottles
animal,pheasant,yes,0.621623694896698,low,animals,pheasants
women's clothing,mirror,no,0.5188219547271729,low,women's clothes,mirrors
weapon,taffy,no,0.44488272070884705,low,weapons,taffy
fruit,cantaloupe,yes,0.7424589395523071,high,fruits,cantaloupes
fruit,banana,yes,0.6202656626701355,low,fruits,bananas
clothing,corset,yes,0.6759676337242126,low,clothing,corsets
furniture,duckling,no,0.4228864312171936,low,furniture,ducklings
toy,doll,yes,0.6398767828941345,low,toys,dolls
toy,footrest,no,0.737949550151825,high,toys,footrests
vehicle,subway,yes,0.5283094644546509,low,vehicles,subways
tool,peg,yes,0.5615498423576355,low,tools,pegs
livestock,maple syrup,no,0.4260336756706238,low,livestocks,maple syrup
food,whisk,no,0.6889002323150635,high,food,whisks
breakfast,scallop,no,0.9321799874305725,high,breakfasts,scallops
food,shaving cream,no,0.6292399764060974,high,food,shaving cream
toiletry,comb,yes,0.5011253952980042,low,toiletries,combs
container,vase,yes,0.6559453010559082,high,containers,vases
sea animal,turkey,no,0.7211228609085083,high,sea animals,turkeys
dessert,zucchini,no,0.7516536712646484,high,desserts,zucchini
dessert,pastry,yes,0.7186000943183899,high,desserts,pastries
candy,candy cane,yes,0.8590328693389893,high,candy,candy canes
food,watch,no,0.4977666139602661,low,food,watches
game,backscratcher,no,0.6702728271484375,high,games,backscratchers
bird,goose,yes,0.6867170333862305,high,birds,geese
livestock,chinchilla,no,0.6639498472213745,high,livestocks,chinchillas
container,coop,yes,0.6749778985977173,high,containers,coops
animal,bison,yes,0.5949190855026245,low,animals,bisons
toiletry,mascara,yes,0.534489631652832,low,toiletries,mascaras
clothing,coverall,yes,0.7603214979171753,high,clothing,coveralls
food,buckle,no,0.48985981941223145,low,food,buckles
clothing,suit,yes,0.7698088884353638,high,clothing,suits
food,bull,no,0.4296691119670868,low,food,bulls
clothing,clover,no,0.49796971678733826,low,clothing,clovers
food,lasagna,yes,0.7136586904525757,high,food,lasagna
accessory,honey,no,0.4071614146232605,low,accessories,honey
mammal,alpaca,yes,0.568016767501831,low,mammals,alpacas
fruit,chickpea,no,0.716407060623169,high,fruits,chickpeas
seafood,pocket watch,no,0.376708447933197,low,seafood,pocket watches
tool,faucet,yes,0.573502242565155,low,tools,faucets
drink,cantaloupe,no,0.7551047205924988,high,drinks,cantaloupes
weapon,cannon,yes,0.7189626693725586,high,weapons,cannons
women's clothing,stretcher,no,0.8640667200088501,high,women's clothes,stretchers
mammal,pig,yes,0.5482878684997559,low,mammals,pigs
accessory,sombrero,yes,0.7038687467575073,high,accessories,sombreros
mammal,platypus,yes,0.7045347690582275,high,mammals,platypuses
tool,taffy,no,0.44074249267578125,low,tools,taffy
electronic device,chair,no,0.41208648681640625,low,electronic devices,chairs
office supply,folder,yes,0.7448396682739258,low,office supplies,folders
kitchen equipment,burner,yes,0.641577959060669,low,kitchen equipment,burners
mammal,donkey,yes,0.6312960982322693,low,mammals,donkeys
animal,toad,yes,0.7013052701950073,high,animals,toads
container,wine cooler,yes,0.6186940670013428,low,containers,wine coolers
container,terrarium,yes,0.6050375699996948,low,containers,terrariums
mammal,possum,yes,0.6723113059997559,high,mammals,possums
furniture,bassinet,yes,0.5743081569671631,low,furniture,bassinets
tool,router,no,0.6615192294120789,high,tools,routers
drink,noodle,no,0.7479416728019714,high,drinks,noodles
animal,mushroom,no,0.6938973665237427,high,animals,mushrooms
tool,peanut butter,no,0.4487517476081848,low,tools,peanut butter
furniture,hammock,yes,0.6180073022842407,low,furniture,hammocks
clothing,belt,yes,0.6300473213195801,low,clothing,belts
clothing,sombrero,yes,0.6815798282623291,low,clothing,sombreros
electronic device,shredder,yes,0.5690632462501526,low,electronic devices,shredders
plant,weed,yes,0.6887577772140503,high,plants,weeds
container,ostrich,no,0.657028317451477,high,containers,ostriches
mammal,gorilla,yes,0.6389273405075073,low,mammals,gorillas
fruit,almond,no,0.8455374240875244,high,fruits,almonds
container,mailbox,yes,0.6585937738418579,high,containers,mailboxes
animal,celery,no,0.6381769776344299,high,animals,celeries
outerwear,margarita,no,0.40294867753982544,low,outerwear,margaritas
women's clothing,zebra,no,0.5307600498199463,low,women's clothes,zebras
toy,rooster,no,0.4600144624710083,low,toys,roosters
auto part,gearshift,yes,0.571742832660675,low,auto parts,gearshifts
vegetable,flask,no,0.4755885899066925,low,vegetables,flasks
vehicle,car seat,no,0.6363469362258911,high,vehicles,car seats
vegetable,bomb,no,0.4830910265445709,low,vegetables,bombs
home decor,cantaloupe,no,0.5898385047912598,high,home decor,cantaloupes
food,salami,yes,0.540527880191803,low,food,salami
food,gazelle,no,0.5016329288482666,low,food,gazelles
kitchen tool,grater,yes,0.6253520250320435,high,kitchen tools,graters
clothing,undershirt,yes,0.7684418559074402,high,clothing,undershirts
animal,porcupine,yes,0.6130646467208862,low,animals,porcupines
accessory,visor,yes,0.6765650510787964,high,accessories,visors
mammal,bikini,no,0.43389514088630676,low,mammals,bikinis
candy,zucchini,no,0.7246044874191284,high,candy,zucchini
medical equipment,dynamite,no,0.4269893765449524,low,medical equipment,dynamites
dessert,spaghetti,no,0.7730096578598022,high,desserts,spaghetti
animal,pot,no,0.621403694152832,low,animals,pots
food,cornmeal,yes,0.6181174516677856,high,food,cornmeal
food,coyote,no,0.5035855770111084,low,food,coyotes
food,sandbag,no,0.5991556644439697,high,food,sandbags
tool,chair,no,0.44251197576522827,low,tools,chairs
musical instrument,puppy,no,0.4065781235694885,low,musical instruments,puppies
kitchen tool,latch,no,0.7193029522895813,high,kitchen tools,latches
headwear,football helmet,yes,0.6187645792961121,low,headwear,football helmets
toiletry,hawk,no,0.4255860447883606,low,toiletries,hawks
mammal,chipmunk,yes,0.6744223833084106,high,mammals,chipmunks
furniture,honey,no,0.4039013981819153,low,furniture,honey
vegetable,puppy,no,0.4635644555091858,low,vegetables,puppies
tool,weasel,no,0.6066404581069946,high,tools,weasels
home decor,costume,no,0.6763986349105835,high,home decor,costumes
vehicle,bus,yes,0.7202833890914917,high,vehicles,buses
kitchen equipment,dynamite,no,0.4317505359649658,low,kitchen equipment,dynamites
fruit,pomegranate,yes,0.9354197978973389,high,fruits,pomegranates
animal,hook,no,0.6307503581047058,high,animals,hooks
accessory,bolt,no,0.747083306312561,high,accessories,bolts
candy,licorice,yes,0.9504100680351257,high,candy,licorice
clothing,hearing aid,no,0.7104238271713257,high,clothing,hearing aids
fastener,nail,yes,0.598400890827179,low,fasteners,nails
vehicle,buggy,yes,0.6000111103057861,low,vehicles,buggies
headwear,crown,yes,0.7029802203178406,high,headwear,crowns
food,penguin,no,0.48795178532600403,low,food,penguins
seafood,blowfish,yes,0.5846352577209473,low,seafood,blowfish
home decor,stained glass,yes,0.5045962929725647,low,home decor,stained glass
clothing,ski boots,yes,0.5575582981109619,low,clothing,ski boots
auto part,exhaust pipe,yes,0.5500186681747437,low,auto parts,exhaust pipes
food,lamb chop,yes,0.5581158399581909,low,food,lamb chops
bird,birdcage,no,0.7175452709197998,high,birds,birdcages
mammal,eel,no,0.7679719924926758,high,mammals,eels
mammal,turkey,no,0.6911245584487915,high,mammals,turkeys
food,grass,no,0.6044553518295288,high,food,grass
fruit,mirror,no,0.40562698245048523,low,fruits,mirrors
tool,doorknob,yes,0.5846744775772095,low,tools,doorknobs
kitchen tool,nutcracker,yes,0.5278637409210205,low,kitchen tools,nutcrackers
animal,t-shirt,no,0.4787893295288086,low,animals,t-shirts
electronic device,bolt,no,0.6540987491607666,high,electronic devices,bolts
vegetable,sweet potato,yes,0.7122360467910767,low,vegetables,sweet potatoes
mammal,wolf,yes,0.7369253635406494,high,mammals,wolves
food,squid,yes,0.6187918186187744,high,food,squids
vehicle,bike,yes,0.6575682163238525,high,vehicles,bikes
animal,bunkbed,no,0.46648839116096497,low,animals,bunkbeds
water vehicle,canoe,yes,0.6813380718231201,high,water vehicles,canoes
water vehicle,raft,yes,0.6540145874023438,low,water vehicles,rafts
clothing,crow,no,0.4954034090042114,low,clothing,crows
animal,butterfly,yes,0.6316545009613037,high,animals,butterflies
animal,goldfish,yes,0.6273598670959473,high,animals,goldfish
plant,leek,yes,0.6981160044670105,high,plants,leeks
food,gravy,yes,0.6229989528656006,high,food,gravy
tool,stamp,yes,0.5517150163650513,low,tools,stamps
home decor,rifle,no,0.39217063784599304,low,home decor,rifles
food,gorilla,no,0.4712250828742981,low,food,gorillas
electronic device,chainsaw,yes,0.5226398706436157,low,electronic devices,chainsaws
container,bag,yes,0.704155683517456,high,containers,bags
plant,dandelion,yes,0.6459441184997559,high,plants,dandelions
food,olive,yes,0.6109158992767334,high,food,olives
food,lobster,yes,0.6819088459014893,high,food,lobsters
food,harp,no,0.5454328060150146,low,food,harps
weapon,axe,yes,0.6525835990905762,high,weapons,axes
condiment,duckling,no,0.41598621010780334,low,condiments,ducklings
home decor,aquarium,yes,0.5303306579589844,low,home decor,aquariums
office supply,scissors,yes,0.825554609298706,high,office supplies,scissors
animal,eel,yes,0.7164300680160522,high,animals,eels
tool,sprouts,no,0.6055777072906494,high,tools,sprouts
clothing,puppy,no,0.44788992404937744,low,clothing,puppies
container,cream cheese,no,0.4434678852558136,low,containers,cream cheese
garden tool,mirror,no,0.4257703423500061,low,garden tools,mirrors
school supply,elephant,no,0.5042693018913269,low,school supplies,elephants
food,dessert,yes,0.6406728029251099,high,food,desserts
sea animal,rabbit,no,0.760156512260437,high,sea animals,rabbits
insect,lightning bug,yes,0.672238290309906,high,insects,lightning bugs
electronic device,abacus,no,0.644787073135376,high,electronic devices,abacuses
electronic device,cape,no,0.4272311329841614,low,electronic devices,capes
fastener,latch,yes,0.8154319524765015,high,fasteners,latches
